;id_cliente;nombre;apellidoS   ;FECHA NACIMIENTO;ciudad;fecha_registro  ;ultima_compra
1719;1720.0;Luis;Martínez;29/02/1988;Bogotá;05/01/2022;01/02/2022
1720;1721.0;Sofía;Hernández;31/12/1973;Medellín;02/04/2022;22/02/2022
1721;1722.0;Pedro;Rodríguez;12/02/1988;Cali;31/03/2022;16/03/2022
1722;1723.0;Pedro;Ramírez;08/11/1988;Cali;18/01/2022;23/02/2022
1723;1724.0;Rosa;Díaz;24/11/1966;Cali;23/02/2022;18/02/2022
1724;1725.0;Pedro;Martínez;06/10/1985;Bogotá;15/03/2022;23/03/2022
1725;1726.0;Elena;García;23/11/1971;Barranquilla;20/02/2022;13/03/2022
1726;1727.0;Luis;Díaz;22/12/1962;Cartagena;13/01/2022;16/02/2022
1727;1728.0;Ana;Martínez;16/12/1952;Cartagena;28/03/2022;28/03/2022
1728;1729.0;Elena;Pérez;23/09/2005;Cartagena;02/04/2022;20/03/2022
1729;1730.0;Marta;Hernández;27/01/1999;Cartagena;07/04/2022;28/03/2022
1730;1731.0;Carlos;Ramírez;28/11/1989;Bogotá;14/03/2022;06/01/2022
1731;1732.0;Rosa;Rodríguez;02/10/1973;Bogotá;02/03/2022;08/02/2022
1732;1733.0;Sofía;Pérez;11/07/1951;Bogotá;14/02/2022;14/01/2022
1733;1734.0;Ana;Gómez;24/07/1977;Barranquilla;27/02/2022;25/02/2022
1734;1735.0;Pedro;López;02/09/1982;Cartagena;12/01/2022;15/03/2022
1735;1736.0;Ana;Hernández;10/04/1980;Cali;22/02/2022;25/03/2022
1736;1737.0;Luis;Pérez;21/07/1968;Bogotá;07/03/2022;01/01/2022
1737;1738.0;Ana;Pérez;08/07/1958;Barranquilla;06/02/2022;15/02/2022
1738;1739.0;Juan;López;20/03/1965;Bogotá;23/01/2022;17/01/2022
1739;1740.0;Sofía;Rodríguez;04/08/1967;Cartagena;10/03/2022;17/01/2022
1740;1741.0;Juan;Pérez;26/11/1999;Barranquilla;09/02/2022;04/02/2022
1741;1742.0;Luis;Gómez;17/05/1976;Bogotá;03/02/2022;18/02/2022
1742;1743.0;Ana;García;07/12/1976;Cali;23/01/2022;27/02/2022
1743;1744.0;Elena;Martínez;21/10/1979;Medellín;02/02/2022;13/01/2022
1744;1745.0;Luis;García;26/09/2003;Cartagena;19/02/2022;21/03/2022
1745;1746.0;Marta;Rodríguez;14/04/1968;Cali;02/02/2022;26/03/2022
1746;1747.0;Elena;Ramírez;05/06/1966;Bogotá;09/04/2022;14/02/2022
1747;1748.0;Pedro;López;17/10/1959;Medellín;26/03/2022;08/02/2022
1748;1749.0;Juan;Rodríguez;02/03/1951;Cartagena;19/03/2022;07/02/2022
1749;1750.0;Diego;López;24/09/1973;Cartagena;17/01/2022;26/03/2022
1750;1751.0;Sofía;Pérez;05/11/1960;Medellín;03/01/2022;21/03/2022
1751;1752.0;Ana;Pérez;25/01/1993;Medellín;02/03/2022;22/02/2022
1752;1753.0;Elena;Gómez;17/11/1988;Medellín;06/03/2022;28/02/2022
1753;1754.0;Elena;García;25/12/1995;Cartagena;31/03/2022;31/01/2022
1754;1755.0;Luis;Sánchez;07/05/1994;Barranquilla;11/01/2022;07/01/2022
1755;1756.0;Rosa;Martínez;12/08/1983;Barranquilla;01/02/2022;08/03/2022
1756;1757.0;Rosa;Hernández;20/07/1997;Cartagena;04/02/2022;09/02/2022
1757;1758.0;Juan;Gómez;29/10/1971;Cartagena;29/03/2022;16/01/2022
1758;1759.0;Ana;García;24/11/1961;Barranquilla;08/01/2022;09/01/2022
1759;1760.0;Ana;Rodríguez;24/01/1955;Cartagena;12/02/2022;30/01/2022
1760;1761.0;Carlos;Martínez;11/03/1954;Medellín;22/01/2022;01/01/2022
1761;1762.0;Pedro;Rodríguez;07/03/1993;Cali;26/02/2022;01/04/2022
1762;1763.0;Ana;Sánchez;12/07/1981;Medellín;22/01/2022;09/01/2022
1763;1764.0;Pedro;Gómez;20/09/1988;Cartagena;17/03/2022;07/01/2022
1764;1765.0;Diego;López;31/10/1977;Cali;01/04/2022;16/03/2022
1765;1766.0;Rosa;Martínez;31/05/1975;Cali;19/01/2022;28/02/2022
1766;1767.0;Elena;Ramírez;24/09/1981;Cali;08/03/2022;19/02/2022
1767;1768.0;Pedro;Pérez;01/08/1958;Medellín;17/02/2022;03/02/2022
1768;1769.0;Luis;Martínez;03/11/1994;Barranquilla;21/03/2022;11/01/2022
1769;1770.0;Rosa;Hernández;07/12/1968;Cali;01/04/2022;11/01/2022
1770;1771.0;Sofía;Gómez;16/05/1992;Medellín;23/02/2022;07/01/2022
1771;1772.0;Luis;Sánchez;23/12/1957;Cali;02/02/2022;01/03/2022
1772;1773.0;Marta;Sánchez;13/10/1963;Barranquilla;11/03/2022;10/03/2022
1773;1774.0;Diego;López;17/10/2002;Cartagena;08/02/2022;03/01/2022
1774;1775.0;Sofía;García;23/12/1973;Bogotá;23/02/2022;21/01/2022
1775;1776.0;Ana;Ramírez;23/08/1952;Cali;27/03/2022;03/03/2022
1776;1777.0;Pedro;Hernández;26/04/1972;Cartagena;18/01/2022;13/01/2022
1777;1778.0;Elena;Ramírez;29/11/1968;Bogotá;20/01/2022;27/01/2022
1778;1779.0;Ana;Ramírez;09/06/1978;Cartagena;06/01/2022;18/01/2022
1779;1780.0;Diego;Ramírez;17/05/1952;Barranquilla;05/01/2022;09/04/2022
1780;1781.0;Juan;Ramírez;04/04/1970;Barranquilla;14/01/2022;02/01/2022
1781;1782.0;Elena;Sánchez;09/01/1985;Cali;09/01/2022;31/03/2022
1782;1783.0;Diego;Díaz;04/05/1988;Medellín;22/03/2022;03/03/2022
1783;1784.0;Luis;Hernández;08/06/1991;Barranquilla;02/02/2022;04/02/2022
1784;1785.0;Luis;Martínez;04/11/1976;Barranquilla;20/01/2022;20/01/2022
1785;1786.0;Diego;Sánchez;14/09/1991;Barranquilla;18/01/2022;21/01/2022
1786;1787.0;Rosa;Díaz;31/07/1955;Cali;19/02/2022;25/01/2022
1787;1788.0;Elena;Gómez;12/07/1973;Barranquilla;19/03/2022;26/02/2022
1788;1789.0;Luis;García;28/04/1991;Medellín;12/03/2022;03/04/2022
1789;1790.0;Juan;Ramírez;30/04/1973;Cartagena;04/03/2022;01/01/2022
1790;1791.0;Luis;Sánchez;12/07/2005;Cali;24/02/2022;13/01/2022
1791;1792.0;Juan;Rodríguez;25/10/1999;Barranquilla;19/01/2022;19/01/2022
1792;1793.0;Pedro;Ramírez;23/11/1990;Bogotá;24/01/2022;25/03/2022
1793;1794.0;Elena;Gómez;16/07/1966;Cartagena;31/01/2022;03/02/2022
1794;1795.0;Elena;López;15/01/1976;Cartagena;25/01/2022;15/02/2022
1795;1796.0;Juan;López;01/02/1971;Cali;20/02/2022;23/02/2022
1796;1797.0;Marta;López;26/11/1999;Cartagena;14/02/2022;16/02/2022
1797;1798.0;Rosa;Hernández;02/03/1978;Cartagena;07/03/2022;15/03/2022
1798;1799.0;Juan;Gómez;10/08/1969;Cartagena;08/02/2022;03/03/2022
1799;1800.0;Luis;Hernández;22/09/1991;Bogotá;13/02/2022;26/02/2022
1800;1801.0;Luis;Hernández;12/06/1987;Cali;23/01/2022;15/01/2022
1801;1802.0;Ana;Martínez;22/11/1987;Barranquilla;14/03/2022;08/02/2022
1802;1803.0;Luis;Hernández;19/09/2001;Medellín;09/03/2022;30/01/2022
1803;1804.0;Rosa;Martínez;29/05/1988;Bogotá;25/03/2022;07/02/2022
1804;1805.0;Marta;Gómez;18/08/1961;Bogotá;10/01/2022;28/01/2022
1805;1806.0;Elena;Pérez;03/11/1970;Cartagena;22/03/2022;06/03/2022
1806;1807.0;Elena;Martínez;10/05/2003;Cali;16/03/2022;05/03/2022
1807;1808.0;Marta;Ramírez;02/11/1999;Medellín;08/01/2022;28/02/2022
1808;1809.0;Ana;López;25/07/1969;Cali;08/02/2022;09/02/2022
1809;1810.0;Rosa;García;16/08/1987;Cartagena;10/01/2022;07/03/2022
1810;1811.0;Elena;Ramírez;28/10/1960;Cali;10/03/2022;27/02/2022
1811;1812.0;Rosa;Díaz;19/02/1969;Barranquilla;10/04/2022;02/02/2022
1812;1813.0;Luis;Gómez;01/01/1961;Medellín;31/03/2022;25/01/2022
1813;1814.0;Diego;López;06/02/1997;Barranquilla;24/01/2022;09/02/2022
1814;1815.0;Rosa;Díaz;09/12/1995;Bogotá;22/01/2022;03/02/2022
1815;1816.0;Luis;Díaz;15/02/1973;Cali;01/03/2022;16/01/2022
1816;1817.0;Sofía;Rodríguez;16/04/1982;Barranquilla;25/03/2022;21/03/2022
1817;1818.0;Marta;Rodríguez;19/11/1986;Cartagena;14/02/2022;31/03/2022
1818;1819.0;Luis;Díaz;16/11/1969;Bogotá;30/01/2022;09/04/2022
1819;1820.0;Juan;Díaz;08/07/1993;Cali;08/04/2022;14/01/2022
1820;1821.0;Pedro;López;01/10/1967;Cartagena;09/02/2022;24/02/2022
1821;1822.0;Marta;Pérez;27/11/1983;Medellín;20/01/2022;10/03/2022
1822;1823.0;Carlos;Pérez;14/12/1962;Bogotá;11/03/2022;12/01/2022
1823;1824.0;Rosa;Martínez;08/04/1971;Cartagena;30/03/2022;05/02/2022
1824;1825.0;Rosa;Díaz;06/04/1976;Cali;18/03/2022;13/02/2022
1825;1826.0;Sofía;Pérez;04/05/1996;Bogotá;24/03/2022;19/01/2022
1826;1827.0;Elena;Rodríguez;19/01/1996;Cartagena;05/01/2022;06/03/2022
1827;1828.0;Carlos;Sánchez;07/08/1968;Medellín;09/04/2022;13/03/2022
1828;1829.0;Juan;Rodríguez;12/11/1989;Medellín;26/02/2022;11/01/2022
1829;1830.0;Ana;Gómez;03/11/1986;Bogotá;08/04/2022;22/03/2022
1830;1831.0;Luis;Martínez;19/11/1967;Cartagena;01/02/2022;11/01/2022
1831;1832.0;Ana;García;28/11/1989;Cartagena;19/01/2022;10/01/2022
1832;1833.0;Pedro;García;28/07/1954;Cartagena;18/02/2022;13/01/2022
1833;1834.0;Juan;Hernández;24/01/1955;Cartagena;18/03/2022;01/01/2022
1834;1835.0;Elena;Hernández;07/08/1952;Cartagena;29/03/2022;09/04/2022
1835;1836.0;Luis;Ramírez;03/09/1974;Bogotá;18/01/2022;11/03/2022
1836;1837.0;Diego;López;24/06/1967;Medellín;28/03/2022;20/03/2022
1837;1838.0;Rosa;Díaz;08/09/1976;Barranquilla;13/03/2022;06/01/2022
1838;1839.0;Elena;Díaz;24/06/1967;Bogotá;07/02/2022;01/02/2022
1839;1840.0;Rosa;Rodríguez;01/10/1951;Cali;31/01/2022;04/04/2022
1840;1841.0;Diego;López;19/03/1954;Cartagena;09/03/2022;13/02/2022
1841;1842.0;Luis;García;20/09/1977;Barranquilla;06/01/2022;07/01/2022
1842;1843.0;Luis;Sánchez;17/11/1980;Barranquilla;08/02/2022;11/03/2022
1843;1844.0;Ana;Hernández;11/11/1978;Cali;13/03/2022;03/02/2022
1844;1845.0;Pedro;Gómez;11/02/1969;Barranquilla;25/02/2022;06/04/2022
1845;1846.0;Carlos;López;17/04/2004;Bogotá;23/01/2022;26/03/2022
1846;1847.0;Sofía;Gómez;06/06/1980;Medellín;15/03/2022;13/03/2022
1847;1848.0;Elena;Gómez;20/04/1959;Cartagena;09/01/2022;03/01/2022
1848;1849.0;Juan;López;09/10/2002;Cali;28/03/2022;24/02/2022
1849;1850.0;Carlos;Díaz;07/11/1990;Barranquilla;05/01/2022;21/02/2022
1850;1851.0;Juan;Gómez;21/07/1957;Cali;05/02/2022;11/01/2022
1851;1852.0;Elena;Díaz;27/03/1962;Cartagena;18/01/2022;27/03/2022
1852;1853.0;Elena;Pérez;07/03/1985;Bogotá;18/02/2022;25/03/2022
1853;1854.0;Elena;Rodríguez;21/01/1962;Bogotá;02/03/2022;07/02/2022
1854;1855.0;Carlos;Hernández;28/03/1957;Bogotá;02/02/2022;25/02/2022
1855;1856.0;Ana;Martínez;11/02/1969;Cartagena;09/01/2022;28/01/2022
1856;1857.0;Marta;Rodríguez;11/03/1997;Barranquilla;16/02/2022;14/02/2022
1857;1858.0;Juan;Ramírez;30/10/1974;Cali;09/03/2022;25/02/2022
1858;1859.0;Diego;Sánchez;05/07/1960;Bogotá;21/01/2022;09/01/2022
1859;1860.0;Elena;Rodríguez;04/04/1970;Cartagena;08/04/2022;22/01/2022
1860;1861.0;Diego;López;05/06/1985;Cartagena;10/04/2022;26/03/2022
1861;1862.0;Rosa;Hernández;19/12/1953;Medellín;21/03/2022;17/02/2022
1862;1863.0;Rosa;Rodríguez;21/08/1970;Medellín;19/03/2022;21/03/2022
1863;1864.0;Juan;Pérez;06/10/1961;Cali;20/01/2022;11/03/2022
1864;1865.0;Rosa;Rodríguez;08/03/1972;Bogotá;04/04/2022;15/03/2022
1865;1866.0;Luis;García;15/01/1968;Cali;18/03/2022;04/01/2022
1866;1867.0;Luis;Sánchez;31/12/1981;Cartagena;21/02/2022;03/02/2022
1867;1868.0;Carlos;Díaz;08/07/1993;Barranquilla;08/03/2022;19/01/2022
1868;1869.0;Carlos;Sánchez;23/07/1995;Medellín;21/01/2022;09/04/2022
1869;1870.0;Pedro;López;20/09/1969;Bogotá;27/03/2022;13/03/2022
1870;1871.0;Juan;Martínez;30/12/1994;Cali;10/03/2022;01/03/2022
1871;1872.0;Pedro;Pérez;16/02/2000;Medellín;23/01/2022;30/03/2022
1872;1873.0;Elena;Rodríguez;27/06/1976;Bogotá;29/01/2022;26/02/2022
1873;1874.0;Marta;García;18/06/1965;Bogotá;10/04/2022;26/01/2022
1874;1875.0;Carlos;Ramírez;02/08/1961;Cali;05/03/2022;14/02/2022
1875;1876.0;Luis;García;22/06/1980;Cali;26/02/2022;26/03/2022
1876;1877.0;Rosa;Ramírez;15/01/1952;Medellín;19/01/2022;22/03/2022
1877;1878.0;Marta;Gómez;14/08/1973;Bogotá;05/01/2022;20/03/2022
1878;1879.0;Pedro;Gómez;03/02/1961;Cartagena;30/01/2022;14/01/2022
1879;1880.0;Juan;Díaz;23/05/2002;Cartagena;18/01/2022;26/01/2022
1880;1881.0;Marta;Gómez;25/07/1972;Cartagena;16/03/2022;11/02/2022
1881;1882.0;Pedro;Rodríguez;05/06/1974;Barranquilla;27/02/2022;06/03/2022
1882;1883.0;Diego;López;21/08/1951;Cali;14/03/2022;25/01/2022
1883;1884.0;Pedro;Rodríguez;28/04/1959;Barranquilla;22/02/2022;26/03/2022
1884;1885.0;Rosa;Sánchez;29/09/1972;Cartagena;05/04/2022;30/03/2022
1885;1886.0;Carlos;Martínez;28/01/1951;Medellín;06/02/2022;28/01/2022
1886;1887.0;Juan;Pérez;24/06/1975;Cartagena;12/01/2022;04/04/2022
1887;1888.0;Ana;Díaz;27/03/1954;Bogotá;10/04/2022;19/02/2022
1888;1889.0;Rosa;Pérez;29/06/1974;Medellín;10/02/2022;29/03/2022
1889;1890.0;Juan;Hernández;04/09/1964;Cali;12/01/2022;06/03/2022
1890;1891.0;Juan;Gómez;15/05/1978;Cali;22/02/2022;13/03/2022
1891;1892.0;Diego;Sánchez;05/12/1991;Barranquilla;17/01/2022;22/02/2022
1892;1893.0;Ana;Martínez;15/03/1958;Cali;12/03/2022;03/03/2022
1893;1894.0;Sofía;López;23/03/1990;Barranquilla;10/04/2022;09/03/2022
1894;1895.0;Carlos;Hernández;30/11/2003;Barranquilla;14/03/2022;30/03/2022
1895;1896.0;Ana;García;26/06/1984;Bogotá;20/02/2022;27/02/2022
1896;1897.0;Juan;Sánchez;29/07/1957;Cartagena;01/03/2022;30/01/2022
1897;1898.0;Elena;Sánchez;19/02/1969;Cali;17/02/2022;17/03/2022
1898;1899.0;Marta;Hernández;15/03/1958;Cartagena;21/01/2022;19/01/2022
1899;1900.0;Juan;Sánchez;26/08/1977;Cali;24/02/2022;01/01/2022
1900;1901.0;Ana;García;12/04/1951;Barranquilla;03/01/2022;08/03/2022
1901;1902.0;Marta;Hernández;16/02/1992;Medellín;30/01/2022;18/01/2022
1902;1903.0;Luis;García;31/07/1995;Bogotá;28/02/2022;07/01/2022
1903;1904.0;Marta;Sánchez;17/10/1986;Cartagena;07/03/2022;21/01/2022
1904;1905.0;Ana;Pérez;23/01/2003;Cali;20/03/2022;16/01/2022
1905;1906.0;Carlos;Pérez;19/07/1967;Cali;13/03/2022;22/02/2022
1906;1907.0;Luis;Hernández;11/03/1954;Barranquilla;30/03/2022;10/04/2022
1907;1908.0;Diego;López;22/04/1957;Cartagena;01/04/2022;15/03/2022
1908;1909.0;Diego;García;24/03/1972;Bogotá;26/02/2022;07/01/2022
1909;1910.0;Marta;Díaz;24/09/1992;Barranquilla;09/04/2022;15/02/2022
1910;1911.0;Rosa;Rodríguez;25/09/1976;Medellín;02/03/2022;07/03/2022
1911;1912.0;Ana;Rodríguez;11/11/2002;Cali;01/02/2022;19/02/2022
1912;1913.0;Marta;García;04/11/1957;Cartagena;12/01/2022;22/01/2022
1913;1914.0;Sofía;Martínez;11/10/2000;Cali;17/03/2022;01/01/2022
1914;1915.0;Rosa;Rodríguez;20/05/1961;Bogotá;15/03/2022;31/01/2022
1915;1916.0;Elena;García;17/02/1968;Medellín;23/03/2022;03/01/2022
1916;1917.0;Sofía;Gómez;02/05/1971;Barranquilla;12/01/2022;12/03/2022
1917;1918.0;Rosa;López;27/09/1974;Medellín;23/02/2022;10/01/2022
1918;1919.0;Luis;Hernández;22/08/1989;Cali;27/01/2022;31/01/2022
1919;1920.0;Pedro;Sánchez;03/01/1964;Cartagena;12/02/2022;01/02/2022
1920;1921.0;Diego;Rodríguez;30/10/1993;Bogotá;22/03/2022;08/03/2022
1921;1922.0;Sofía;Pérez;25/05/1960;Cali;15/01/2022;16/01/2022
1922;1923.0;Elena;García;07/09/1978;Medellín;07/04/2022;08/02/2022
1923;1924.0;Rosa;López;26/10/1981;Bogotá;30/03/2022;10/02/2022
1924;1925.0;Ana;Díaz;03/08/1964;Medellín;16/03/2022;01/02/2022
1925;1926.0;Ana;Hernández;20/01/1975;Barranquilla;13/03/2022;01/02/2022
1926;1927.0;Elena;Ramírez;01/11/1964;Cali;03/04/2022;16/01/2022
1927;1928.0;Luis;Díaz;17/05/1960;Cartagena;27/02/2022;21/03/2022
1928;1929.0;Ana;Martínez;07/04/1979;Bogotá;02/02/2022;11/03/2022
1929;1930.0;Ana;Hernández;20/11/1957;Cali;09/02/2022;12/02/2022
1930;1931.0;Luis;Rodríguez;19/07/2002;Cartagena;13/02/2022;04/03/2022
1931;1932.0;Luis;Hernández;14/08/1989;Bogotá;16/02/2022;02/03/2022
1932;1933.0;Sofía;Martínez;13/02/1991;Cartagena;08/01/2022;02/03/2022
1933;1934.0;Diego;López;05/02/1956;Cartagena;17/03/2022;04/01/2022
1934;1935.0;Ana;Ramírez;01/08/1982;Barranquilla;03/02/2022;21/02/2022
1935;1936.0;Rosa;Pérez;03/04/1999;Barranquilla;29/01/2022;14/01/2022
1936;1937.0;Elena;López;30/04/1992;Medellín;15/02/2022;26/02/2022
1937;1938.0;Sofía;García;13/10/1955;Barranquilla;22/03/2022;04/04/2022
1938;1939.0;Diego;Rodríguez;30/06/1977;Barranquilla;02/03/2022;06/01/2022
1939;1940.0;Elena;Díaz;27/03/1978;Cartagena;29/01/2022;05/02/2022
1940;1941.0;Diego;Gómez;25/04/1974;Bogotá;02/01/2022;25/02/2022
1941;1942.0;Sofía;Ramírez;13/07/1992;Medellín;12/01/2022;08/04/2022
1942;1943.0;Sofía;Ramírez;19/11/2002;Bogotá;05/01/2022;02/04/2022
1943;1944.0;Pedro;Martínez;15/08/1984;Cartagena;31/03/2022;02/04/2022
1944;1945.0;Elena;Martínez;31/07/1998;Barranquilla;03/03/2022;10/02/2022
1945;1946.0;Elena;Gómez;16/10/1999;Cali;04/04/2022;19/02/2022
1946;1947.0;Juan;Díaz;21/08/1986;Cartagena;16/02/2022;02/01/2022
1947;1948.0;Pedro;García;25/12/1995;Bogotá;02/02/2022;21/02/2022
1948;1949.0;Sofía;Hernández;21/02/1980;Medellín;13/02/2022;03/01/2022
1949;1950.0;Carlos;Sánchez;10/02/1974;Bogotá;09/03/2022;01/02/2022
1950;1951.0;Carlos;Sánchez;28/11/1981;Barranquilla;20/03/2022;20/03/2022
1951;1952.0;Luis;Rodríguez;03/07/1951;Cartagena;19/02/2022;02/02/2022
1952;1953.0;Diego;Pérez;06/08/1981;Bogotá;03/04/2022;31/01/2022
1953;1954.0;Pedro;Pérez;04/08/1991;Cali;22/01/2022;18/01/2022
1954;1955.0;Juan;García;11/04/1983;Cali;08/04/2022;19/02/2022
1955;1956.0;Sofía;Ramírez;09/10/1951;Cartagena;18/02/2022;16/01/2022
1956;1957.0;Pedro;García;03/09/2001;Cali;06/01/2022;17/03/2022
1957;1958.0;Ana;López;04/11/1957;Barranquilla;14/03/2022;20/03/2022
1958;1959.0;Pedro;Martínez;31/08/1976;Cali;26/02/2022;17/02/2022
1959;1960.0;Luis;Hernández;16/09/1984;Medellín;27/03/2022;12/01/2022
1960;1961.0;Diego;García;02/10/1981;Bogotá;26/03/2022;09/03/2022
1961;1962.0;Juan;López;30/12/1962;Medellín;02/03/2022;17/01/2022
1962;1963.0;Rosa;Pérez;25/04/2001;Cali;02/04/2022;07/02/2022
1963;1964.0;Marta;Díaz;20/03/2000;Barranquilla;14/03/2022;15/01/2022
1964;1965.0;Luis;Martínez;22/10/1974;Barranquilla;25/02/2022;28/02/2022
1965;1966.0;Diego;Sánchez;11/01/1991;Barranquilla;02/04/2022;20/01/2022
1966;1967.0;Juan;Hernández;29/04/2005;Cartagena;02/01/2022;24/01/2022
1967;1968.0;Marta;Gómez;16/11/1953;Medellín;04/01/2022;07/01/2022
1968;1969.0;Rosa;López;26/08/1950;Cali;07/02/2022;13/02/2022
1969;1970.0;Carlos;Rodríguez;17/01/1993;Cali;01/01/2022;27/01/2022
1970;1971.0;Sofía;Martínez;29/11/1957;Bogotá;02/03/2022;26/03/2022
1971;1972.0;Rosa;Gómez;06/10/1953;Barranquilla;12/01/2022;18/01/2022
1972;1973.0;Diego;Sánchez;15/05/1951;Bogotá;04/02/2022;26/01/2022
1973;1974.0;Pedro;Gómez;29/05/1996;Barranquilla;01/04/2022;03/03/2022
1974;1975.0;Juan;Hernández;25/10/1975;Barranquilla;04/02/2022;05/04/2022
1975;1976.0;Elena;Rodríguez;20/07/1978;Bogotá;26/03/2022;23/03/2022
1976;1977.0;Sofía;Martínez;25/08/1974;Cali;05/03/2022;11/01/2022
1977;1978.0;Juan;López;02/07/1999;Barranquilla;02/04/2022;09/04/2022
1978;1979.0;Rosa;Sánchez;10/06/2000;Medellín;04/01/2022;18/03/2022
1979;1980.0;Pedro;Ramírez;24/07/1993;Cali;31/03/2022;07/02/2022
1980;1981.0;Rosa;Sánchez;09/05/1968;Medellín;09/03/2022;14/01/2022
1981;1982.0;Luis;Ramírez;20/02/2004;Barranquilla;14/02/2022;22/01/2022
1982;1983.0;Elena;Sánchez;23/07/1971;Cartagena;04/03/2022;21/03/2022
1983;1984.0;Elena;Hernández;28/11/1973;Cartagena;06/04/2022;08/02/2022
1984;1985.0;Juan;Díaz;19/07/1986;Cali;10/01/2022;06/01/2022
1985;1986.0;Marta;Díaz;29/11/2000;Barranquilla;22/01/2022;09/04/2022
1986;1987.0;Ana;Pérez;26/05/2003;Cartagena;01/04/2022;23/02/2022
1987;1988.0;Pedro;Díaz;21/06/1993;Bogotá;10/04/2022;06/03/2022
1988;1989.0;Sofía;Hernández;18/12/1998;Bogotá;27/02/2022;01/02/2022
1989;1990.0;Marta;Hernández;09/07/1964;Cartagena;11/02/2022;16/02/2022
1990;1991.0;Carlos;López;22/11/2003;Cartagena;15/03/2022;22/01/2022
1991;1992.0;Juan;Díaz;28/03/1992;Barranquilla;06/03/2022;21/02/2022
1992;1993.0;Pedro;Sánchez;09/02/1963;Barranquilla;25/03/2022;19/01/2022
1993;1994.0;Juan;Gómez;30/10/1966;Bogotá;05/01/2022;08/01/2022
1994;1995.0;Rosa;Rodríguez;13/02/1983;Barranquilla;02/02/2022;06/01/2022
1995;1996.0;Pedro;Sánchez;28/09/1953;Bogotá;02/04/2022;03/04/2022
1996;1997.0;Diego;Pérez;16/04/1974;Barranquilla;01/01/2022;08/03/2022
1997;1998.0;Sofía;Ramírez;16/01/1990;Bogotá;30/01/2022;03/04/2022
1998;1999.0;Juan;Gómez;12/04/1994;Cali;11/02/2022;05/04/2022
1999;2000.0;Luis;Rodríguez;20/09/1996;Cali;13/03/2022;11/01/2022
2000;2001.0;Juan;Díaz;16/05/1992;Medellín;22/03/2022;27/03/2022
2001;2002.0;Diego;Gómez;19/10/1960;Cartagena;27/03/2022;20/03/2022
2002;2003.0;Elena;Martínez;14/08/1989;Cartagena;15/02/2022;25/03/2022
2003;2004.0;Juan;Ramírez;14/12/1978;Medellín;10/01/2022;01/03/2022
2004;2005.0;Diego;Ramírez;12/06/1963;Cartagena;04/03/2022;17/03/2022
2005;2006.0;Elena;García;11/10/2000;Cartagena;15/01/2022;24/01/2022
2006;2007.0;Sofía;Gómez;21/07/1976;Cartagena;05/03/2022;04/03/2022
2007;2008.0;Carlos;Ramírez;22/03/1955;Bogotá;26/03/2022;15/03/2022
2008;2009.0;Juan;Hernández;25/01/1985;Cali;03/04/2022;26/01/2022
2009;2010.0;Marta;Díaz;02/03/1975;Bogotá;16/02/2022;14/01/2022
2010;2011.0;Juan;Díaz;18/09/1979;Barranquilla;08/03/2022;02/04/2022
2011;2012.0;Diego;Sánchez;21/02/1975;Cali;19/01/2022;22/01/2022
2012;2013.0;Juan;López;09/12/1995;Barranquilla;23/01/2022;05/03/2022
2013;2014.0;Sofía;Sánchez;19/11/1986;Cali;01/03/2022;15/02/2022
2014;2015.0;Pedro;García;08/05/1957;Bogotá;19/03/2022;28/02/2022
2015;2016.0;Diego;Ramírez;21/08/1967;Barranquilla;25/01/2022;27/01/2022
2016;2017.0;Luis;Rodríguez;22/12/1959;Barranquilla;06/04/2022;26/03/2022
2017;2018.0;Rosa;Gómez;27/02/1958;Medellín;05/02/2022;12/02/2022
2018;2019.0;Elena;Sánchez;27/09/1990;Cartagena;04/02/2022;04/01/2022
2019;2020.0;Diego;García;10/10/2005;Cali;11/02/2022;27/03/2022
2020;2021.0;Pedro;Hernández;04/05/1972;Cartagena;26/02/2022;03/04/2022
2021;2022.0;Rosa;Rodríguez;22/04/1957;Cartagena;31/03/2022;03/04/2022
2022;2023.0;Luis;García;17/04/2001;Medellín;02/01/2022;21/01/2022
2023;2024.0;Elena;López;21/11/1984;Cartagena;06/04/2022;23/01/2022
2024;2025.0;Ana;Hernández;25/08/1979;Medellín;02/01/2022;21/02/2022
2025;2026.0;Pedro;Gómez;22/11/1995;Medellín;10/02/2022;20/01/2022
2026;2027.0;Diego;Rodríguez;27/08/1964;Cartagena;18/03/2022;11/03/2022
2027;2028.0;Ana;Pérez;15/05/1986;Barranquilla;25/01/2022;15/03/2022
2028;2029.0;Ana;Pérez;03/12/1961;Barranquilla;05/01/2022;03/01/2022
2029;2030.0;Pedro;Ramírez;24/11/1950;Bogotá;12/02/2022;23/02/2022
2030;2031.0;Juan;Hernández;17/07/2004;Cartagena;23/02/2022;14/02/2022
2031;2032.0;Ana;Gómez;25/03/1964;Cali;20/01/2022;11/03/2022
2032;2033.0;Pedro;Rodríguez;31/07/1995;Cartagena;02/02/2022;21/03/2022
2033;2034.0;Sofía;López;08/01/1963;Barranquilla;03/01/2022;06/03/2022
2034;2035.0;Carlos;Ramírez;17/11/1956;Cali;19/02/2022;03/02/2022
2035;2036.0;Sofía;Gómez;11/10/1952;Bogotá;23/01/2022;15/01/2022
2036;2037.0;Carlos;Ramírez;19/10/1960;Barranquilla;03/04/2022;06/02/2022
